AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_SI_3;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_SI_8;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2017;25638;2;ESCUELA ESPECIAL CASTORCITO;3;2;0;13;131;13129;SAN JOAQUIN;131;SANTIAGO CENTRO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;42;32;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;32;0;74;0;0;0;6;0;0;0;0;6;0;0;0
2017;25639;0;ESCUELA BASICA Y ESPECIAL N° 1905 JACARANDA;3;2;0;13;131;13128;RENCA;134;SANTIAGO PONIENTE;1;0;22;29;51;0;203;136;339;0;0;0;0;0;101;69;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;234;0;560;2;9;0;12;0;0;0;0;23;0;0;0
2017;25640;4;COLEGIO  MANQUECURA PUENTE ALTO;4;3;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;101;110;211;0;265;309;574;0;0;0;0;0;0;0;0;0;94;83;177;0;0;0;0;0;0;0;0;0;0;460;502;0;962;9;20;0;0;7;0;0;0;36;0;0;0
2017;25641;2;ESCUELA ESP. ANTU-MAWIDA;3;2;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51;27;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;27;0;78;0;0;0;7;0;0;0;0;7;0;0;0
2017;25642;0;ESCUELA BAS. MUNIC. CUYUNCAVI;2;1;0;13;135;13503;CURACAVI;135;TALAGANTE;1;0;6;14;20;0;77;52;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;66;0;149;2;8;0;0;0;0;0;0;10;0;0;0
2017;25643;9;ESCUELA BASICA N°1906 THE INTERNATIONAL PREPARATORY SCHOOL;4;3;0;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;1;0;8;7;15;0;47;27;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;34;0;89;1;8;0;0;0;0;0;0;9;0;0;0
2017;25644;7;COLEGIO PART. NEW LITTLE COLLEGE;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;21;25;46;0;150;137;287;0;0;0;0;0;0;0;0;0;128;113;241;0;0;0;0;0;0;0;0;0;0;299;275;0;574;2;8;0;0;8;0;0;0;18;0;0;0
2017;25645;5;COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL;3;2;0;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469;743;1212;0;0;0;52;118;170;0;0;0;0;521;861;0;1382;0;0;0;0;29;0;4;0;33;0;0;0
2017;25646;3;ESCUELA ESPECIAL N° 151 ANTAL;3;2;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;42;24;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;24;0;66;0;0;0;6;0;0;0;0;6;0;0;0
2017;25647;1;ESC. ESP. PART. SAN LORENZO DE ISLA DE MAIPO;3;2;0;13;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;0;10;8;18;0;106;88;194;0;0;0;0;0;24;10;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;106;0;246;2;8;0;3;0;0;0;0;13;0;0;0
2017;25649;8;ESCUELA ESPECIAL SEMILLITA DE JESUS II;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77;37;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;37;0;114;0;0;0;8;0;0;0;0;8;0;0;0
2017;25650;1;COLEGIO AMERICAN BRITISH COLLEGE;4;3;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;586;660;1246;0;0;0;0;0;0;0;0;0;291;352;643;0;0;0;0;0;0;0;0;0;0;877;1012;0;1889;0;36;0;0;20;0;0;0;56;0;0;0
2017;25652;8;ESCUELA ESPECIAL HOSPITAL FELIX BULNES;3;2;0;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;0;0;2;2;0;6;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;11;1;7;0;0;0;0;0;0;8;0;0;0
2017;25653;6;ESCUELA DE PARVULOS N°152 SEMILLITAS DE AMOR;4;3;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25654;4;COLEGIO EVEREST;4;3;0;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;1;0;105;93;198;0;447;442;889;0;0;0;0;0;0;0;0;0;447;280;727;0;0;0;0;0;0;0;0;0;0;999;815;0;1814;10;45;0;0;30;0;0;0;85;0;0;0
2017;25655;2;COLEGIO SANTO TOMAS DE AQUINO;3;2;0;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;1;0;66;55;121;0;232;234;466;0;0;0;0;0;0;0;0;0;86;83;169;0;0;0;0;0;0;0;0;0;0;384;372;0;756;4;14;0;0;5;0;0;0;23;0;0;0
2017;25656;0;ESC. ESPECIAL PASITOS;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;61;39;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;39;0;100;0;0;0;7;0;0;0;0;7;0;0;0
2017;25657;9;ESCUELA ESPECIAL PART. PACKAMAWA;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25658;7;ESCUELA ESPECIAL PART. SANTA JAVIERA;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;91;46;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;46;0;137;0;0;0;10;0;0;0;0;10;0;0;0
2017;25659;5;ESCUELA DE PARVULOS ARTECOLOR;3;2;0;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25660;9;ESC. ESP. CASABIERTA-COANIQUEM;3;2;0;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25661;7;ESCUELA DE PARV. CAPULLITOS DE SAN BERNARDO;3;2;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;17;27;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;27;0;44;0;0;0;0;0;0;0;0;0;2;0;2
2017;25662;5;ESCUELA DE PARVULOS REMOLINO;3;2;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25663;3;ESCUELA DE PARVULOS N°1914 MYCKEY;4;3;0;13;131;13127;RECOLETA;137;SANTIAGO NORTE;1;0;8;24;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;24;0;32;4;0;0;0;0;0;0;0;4;0;0;0
2017;25664;1;ESCUELA ESP. EL SEMBRADOR DE CERRILLOS;3;2;0;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;109;78;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;78;0;187;0;0;0;13;0;0;0;0;13;0;0;0
2017;25666;8;COLEGIO  UNITED COLLEGE;4;3;0;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;0;0;0;0;0;50;29;79;0;0;0;0;0;0;0;0;0;66;58;124;0;0;0;0;0;0;0;0;0;0;116;87;0;203;0;7;0;0;6;0;0;0;13;0;0;0
2017;25667;6;ESCUELA ESP. GROWING SCHOOL;3;2;0;13;131;13104;CONCHALI;137;SANTIAGO NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;53;30;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;30;0;83;0;0;0;7;0;0;0;0;7;0;0;0
2017;25668;4;ESCUELA ESP. SANTA GABRIELA;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35;21;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;21;0;56;0;0;0;5;0;0;0;0;5;0;0;0
2017;25669;2;COLEGIO HIGHLANDS;4;3;0;13;133;13301;COLINA;137;SANTIAGO NORTE;1;0;76;75;151;0;204;184;388;0;0;0;0;0;0;0;0;0;119;102;221;0;0;0;0;0;0;0;0;0;0;399;361;0;760;10;16;0;0;9;0;0;0;35;0;0;0
2017;25670;6;ESCUELA ESPECIAL PART. AYELETTE;3;2;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0
2017;25671;4;COLEGIO SAN MARTIN DE PORRES DE LA PINTANA;3;2;0;13;131;13112;LA PINTANA;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;33;79;0;0;0;14;23;37;0;0;0;0;60;56;0;116;0;0;0;0;4;0;4;0;8;0;0;0
2017;25672;2;CENTRO EDUC. DE ADULTOS CARDENAL RAUL SILVA H;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25673;0;ESC. T. PREVOCACIONALES PADRE H. DE E. CENTRA;3;2;0;13;131;13106;ESTACION CENTRAL;134;SANTIAGO PONIENTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25674;9;ESCUELA INSTITUTO RAMON FREIRE;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;25;43;68;0;153;126;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;169;0;347;2;8;0;0;0;0;0;0;10;0;0;0
2017;25675;7;COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL;4;3;0;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;0;89;119;208;0;260;415;675;0;0;0;0;0;0;0;0;0;102;192;294;0;0;0;0;0;0;0;0;0;0;451;726;0;1177;7;16;0;0;8;0;0;0;31;0;0;0
2017;25676;5;COLEGIO POLIVALENTE ELISA VALDES;3;2;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;62;61;123;0;338;366;704;0;0;0;0;0;0;0;0;0;99;115;214;37;48;85;46;80;126;0;45;58;103;627;728;0;1355;4;16;0;0;6;2;6;3;37;0;0;0
2017;25677;3;ESCUELA BASICA  N°1921 SISTER VERENANCE;4;3;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;0;0;0;0;46;19;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;19;0;65;0;8;0;0;0;0;0;0;8;0;0;0
2017;25678;1;COLEGIO DE ADULTOS INACAP-SANTIAGO CENTRO;4;3;0;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25680;3;COLEGIO PART. ARGENTINO DEL SAGRADO CORAZON D;3;2;0;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25681;1;COLEGIO OXFORD;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;0;0;0;0;165;84;249;0;0;0;0;0;0;0;0;0;70;46;116;0;0;0;0;0;0;0;0;0;0;235;130;0;365;0;8;0;0;4;0;0;0;12;0;0;0
2017;25683;8;ESCUELA ESP. PART. HORIZONTE MANQUEHUE;3;2;0;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50;19;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;19;0;69;0;0;0;6;0;0;0;0;6;0;0;0
2017;25684;6;ESC. DE PARVULOS PART. VILLA NUEVA;3;2;0;13;131;13131;SAN RAMON;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25685;4;ESCUELA BAS. PART. BLANCA DREYSE;3;2;0;13;136;13605;PEÑAFLOR;135;TALAGANTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25686;2;COLEGIO TRIGAL;4;3;0;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25687;0;ESCUELA DE PARVULOS MILITO;4;3;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25688;9;ESC. DE PARV. PART. MI PEQUENO MUNDO DE SAN R;3;2;0;13;131;13131;SAN RAMON;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;94;90;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;90;0;184;0;0;0;14;0;0;0;0;14;0;0;0
2017;25689;7;ESC. DE PARV. PART. SAINT MARY ANGEL`S GARDEN;3;2;0;13;131;13118;MACUL;133;SANTIAGO ORIENTE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25690;0;ESCUELA DE PARVULOS VESPUCITOS LIMITADA;3;2;0;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25691;9;CENTRO EDUCACIONAL NUESTRO FUTURO;3;2;0;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25692;7;COLEGIO PART. MANSO DE VELASCO MELIPILLA;3;2;0;13;135;13501;MELIPILLA;135;TALAGANTE;1;0;24;32;56;0;113;118;231;0;0;0;0;0;0;0;0;0;49;54;103;0;0;0;0;0;0;0;0;0;0;186;204;0;390;2;8;0;0;4;0;0;0;14;0;0;0
2017;25693;5;COLEGIO MADRE DE LA DIVINA PROVIDENC;3;2;0;13;131;13118;MACUL;133;SANTIAGO ORIENTE;1;0;32;40;72;0;119;196;315;0;0;0;0;0;0;0;0;0;50;89;139;0;0;0;0;0;0;0;0;0;0;201;325;0;526;2;8;0;0;4;0;0;0;14;0;0;0
2017;25694;3;COLEGIO POLIV. MONTE CARMELO;3;2;0;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25695;1;COLEGIO DE LA INMACULADA CONCEPCIÓN;3;2;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;44;69;113;0;217;351;568;0;0;0;0;0;0;0;0;0;97;173;270;0;0;0;0;0;0;0;0;0;0;358;593;0;951;5;18;0;0;9;0;0;0;32;0;0;0
2017;25697;8;ESCUELA BAS. PART. OHIGGINS;3;2;0;13;135;13501;MELIPILLA;135;TALAGANTE;1;0;0;0;0;0;159;120;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;120;0;279;0;8;0;0;0;0;0;0;8;0;0;0
2017;25698;6;COLEGIO JAIME GUZMÁN ERRAZURIZ;1;1;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;46;59;105;0;205;169;374;0;18;23;41;0;0;0;0;0;0;0;0;70;107;177;0;0;0;0;0;0;0;339;358;0;697;4;12;1;0;0;4;0;0;21;0;0;0
2017;25699;4;ASHELL ENGLISH COLLEGE SAN MIGUEL;3;2;0;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25700;1;COLEGIO LOS ALPES MAIPU;3;2;0;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;0;54;58;112;0;291;258;549;0;0;0;0;0;0;0;0;0;133;130;263;0;0;0;0;0;0;0;0;0;0;478;446;0;924;5;16;0;0;8;0;0;0;29;0;0;0
2017;25702;8;ESCUELA PARVULOS MARY ANNE SCHOOL;4;3;0;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25703;6;COLEGIO PART. ALCANTARA DE LA FLORIDA;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;38;33;71;0;275;261;536;0;0;0;0;0;0;0;0;0;94;102;196;0;0;0;0;0;0;0;0;0;0;407;396;0;803;2;15;0;0;6;0;0;0;23;0;0;0
2017;25704;4;COLEGIO PART. ALCANTARA DE LA CORDILLERA;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;66;58;124;0;341;347;688;0;0;0;0;0;0;0;0;0;137;168;305;0;0;0;0;0;0;0;0;0;0;544;573;0;1117;4;18;0;0;8;0;0;0;30;0;0;0
2017;25705;2;ESCUELA DE PÁRVULOS PARTICULAR Nº 1930 MIS AMIGUITOS;3;2;0;13;131;13111;LA GRANJA;132;SANTIAGO SUR;1;0;66;73;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;73;0;139;4;0;0;0;0;0;0;0;4;0;0;0
2017;25707;9;COLEGIO PART. SANTA LUCIA DE LO CANAS;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25708;7;ESCUELA BAS. CONTINENTAL SCHOOL N_ 3;3;2;0;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25709;5;COLEGIO PART. BOSTON COLLEGE LA FLORIDA;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;79;68;147;0;410;397;807;0;0;0;0;0;0;0;0;0;118;123;241;0;0;0;0;0;0;0;0;0;0;607;588;0;1195;5;24;0;0;9;0;0;0;38;0;0;0
2017;25710;9;ESCUELA ESPECIAL PART. DAME LA MANO;3;2;0;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;47;39;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;39;0;86;0;0;0;6;0;0;0;0;6;0;0;0
2017;25711;7;ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI;2;1;0;13;134;13404;PAINE;132;SANTIAGO SUR;1;0;56;40;96;0;310;256;566;0;0;0;0;0;0;0;0;0;68;73;141;0;0;0;0;0;0;0;0;0;0;434;369;0;803;3;16;0;0;8;0;0;0;27;0;0;0
2017;25712;5;COLEGIO PART. ANDARES DE LA FLORIDA;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;94;46;140;0;0;0;0;0;0;0;0;0;73;34;107;0;0;0;0;0;0;0;0;0;0;167;80;0;247;0;8;0;0;4;0;0;0;12;0;0;0
2017;25713;3;COLEGIO PART. MANANTIAL DE LA FLORIDA;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;21;29;50;0;154;183;337;0;0;0;0;0;0;0;0;0;10;76;86;0;0;0;0;0;0;0;0;0;0;185;288;0;473;2;12;0;0;4;0;0;0;18;0;0;0
2017;25714;1;COLEGIO PART. INSTITUTO CORINTIO;3;2;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;33;36;69;0;177;178;355;0;0;0;0;0;0;0;0;0;121;127;248;0;0;0;0;0;0;0;0;0;0;331;341;0;672;2;10;0;0;7;0;0;0;19;0;0;0
2017;25716;8;COLEGIO PART. NEW HEINRICH HIGH SCHOOL;3;2;0;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;0;28;22;50;0;305;234;539;0;0;0;0;0;0;0;0;0;166;155;321;0;0;0;0;0;0;0;0;0;0;499;411;0;910;2;17;0;0;11;0;0;0;30;0;0;0
2017;25717;6;COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN;3;2;0;13;131;13122;PEÑALOLEN;133;SANTIAGO ORIENTE;1;0;115;99;214;0;435;466;901;0;0;0;0;0;0;0;0;0;236;230;466;0;0;0;0;0;0;0;0;0;0;786;795;0;1581;6;25;0;0;12;0;0;0;43;0;0;0
2017;25718;2;COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG;3;2;0;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;0;0;0;0;0;81;36;117;0;0;0;0;0;0;0;0;0;69;45;114;0;0;0;0;0;0;0;0;0;0;150;81;0;231;0;8;0;0;5;0;0;0;13;0;0;0
2017;25719;2;ESC. DE PARVULOS LOS OSITOS DE PUDAHUEL;3;2;0;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;1;0;34;26;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;26;0;60;2;0;0;0;0;0;0;0;2;0;0;0
2017;25720;6;ESCUELA PARVULOS PEQUENO MUNDO;3;2;0;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25721;4;ESCUELA ESPECIAL PART. EL AROMO;3;2;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;25722;2;COLEGIO PART. PATRONA SENORA DE LOURDES;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;56;54;110;0;224;307;531;0;0;0;0;0;0;0;0;0;103;133;236;0;0;0;0;0;0;0;0;0;0;383;494;0;877;4;16;0;0;8;0;0;0;28;0;0;0
2017;25723;0;COLEGIO PART. ALTAMIRA-ADULTOS;3;2;0;13;131;13122;PEÑALOLEN;133;SANTIAGO ORIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;62;137;0;0;0;0;0;0;0;75;62;0;137;0;0;0;0;0;4;0;0;4;0;0;0
2017;25724;9;COLEGIO PARTICULAR ANTILHUE;3;2;0;13;131;13110;LA FLORIDA;136;CORDILLERA;1;0;77;98;175;0;296;364;660;0;0;0;0;0;0;0;0;0;110;136;246;0;0;0;0;0;0;0;0;0;0;483;598;0;1081;6;24;0;0;9;0;0;0;39;0;0;0
2017;25725;7;ESCUELA PART. NAHUEL;3;2;0;13;134;13404;PAINE;132;SANTIAGO SUR;1;0;0;0;0;0;217;221;438;0;0;0;0;0;0;0;0;0;86;123;209;0;0;0;0;0;0;0;0;0;0;303;344;0;647;0;14;0;0;7;0;0;0;21;0;0;0
2017;25726;5;ESCUELA PARTICULAR SANTA LAURA DE MELIPILLA;3;2;0;13;135;13501;MELIPILLA;135;TALAGANTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90;57;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;57;0;147;0;0;0;12;0;0;0;0;12;0;0;0
2017;25727;3;LICEO PART. SALESIANO MANUEL ARRIARAN BARROS;3;2;0;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;1;0;87;0;87;0;927;0;927;0;0;0;0;0;0;0;0;0;456;0;456;0;0;0;0;0;0;0;0;0;0;1470;0;0;1470;3;23;0;0;12;0;0;0;38;0;0;0
2017;25728;1;ESCUELA ESP. OASIS DE MACUL;3;2;0;13;131;13118;MACUL;133;SANTIAGO ORIENTE;2;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
